sentences,EF,INF,ADR,DI,Finding
"Общее впечатление : Единственное,что мне помогает",1,0,0,0,0
I have inherited my high cholesterol.,0,0,0,0,1
"При чем клещ укусил ребенка, а находились мы в деревне.",0,0,0,1,0
I looked up the side-effects because of a headache and am scared to death by what I read.,0,0,1,0,0
I also experienced some bleeding and threw up a number of times.,0,0,1,0,0
Severe shoulder and upper body pain including tendonitis.,0,0,1,0,0
"Vaginal bleeding when it was not time for my period, headaches, neck pain,bloating and weight gain.",0,0,1,0,0
"Некоторые мамы пугаются прививок, идя на поводу провокаций против вакцинации, но я считаю, что это единственный способ уберечь своих детей от таких опасных заболеваний, как дифтерия, столбняк и коклюш.",0,0,0,0,1
The stomach pain came suddenly and it would come and go for a week before it became so bad I could not sleep.,0,0,1,0,0
"I do suffer migranes, back aches sore neck.",0,0,1,0,0
"depression, general malaise, nausea, taste loss, insomnia, hair loss, bronchitis and/or flu 3 times during winter and 1-2 times during summer, abdominal pain, muscle spasmns in legs and left arm, back pain.",0,0,1,0,1
Попала с дочей в больницу и только там начали их капать до этого не знала о них.,0,0,0,0,0
Then I sated having hip/leg/foot pain and numbness.,0,0,1,0,0
"При простуде покупаю обычно это лекарство, всегда брала с лимоном, но в прошлом году в аптеке был только с яблоком и корицей (не люблю корицу, по мне она ""воняет""), выбора не было, купила в таким вкусом.",0,0,0,1,0
В итоге начинавшаяся простуда очень быстро отошла.,1,0,0,1,0
"Конечно, может нужно его использовать в комплексе с внутренними препаратами, но как отдельное средство он нам не помог.",0,1,0,0,0
Have received letter about a case of Amyotrophic lateral sclerosis dianosis changed to.,0,0,0,1,0
Eventually started passing blood and clots with stoals.,0,0,1,0,0
"Он и лечит, и для профилактики можно принимать, и имунитет он повышает.",1,0,0,1,0
"One week after initiating therapy, developed syncope and hypertension.",0,0,1,0,0
"К сожалению полностью избавиться от нее невозможно, поэтому борюсь как могу.",0,0,0,0,0
"Constant heel pain, Possible cause of ulcerative colitis, but have no proof of this, and gastro/ent.",0,0,1,1,0
Now beginning to experience spasms in left arm.,0,0,1,0,0
I was put on 80mg of Lipitor and within 1 week of leaving the hospital I had stroke like symptoms and my doctor immediately stopped the Lipitor.,0,0,1,0,0
Bloated again with headaches.,0,0,1,0,0
"DIZZY, BALANCE, HIGHER BLOOD SUGARS, CARPAL TUNNAL, CRAMPS, JOINT PAIN, MEMORY LOSS, KIDNEY PROBLEMS.",0,0,1,0,0
Для профилактики и лечения гриппа выберите более надёжный препарат.,0,0,0,1,0
Осторожно!,0,0,0,0,0
"Корвалол просто незаменимое средство при нервных напряжениях, расстройствах, перед сном его моя мама всегда капала в мензурку и пила.",0,0,0,1,0
"Sure enough, every night I took the medication I had the severe cramps/pains but the nights I didn't take it, either I didn't experience the pain at all or it was at a much lesser degree.",0,0,1,0,0
"ALL side effects noted on the pharma labels happen, but taking one's appetite for sex away is VERY scary!!",0,0,0,0,1
":)Но от себя скажу- чюдо талбеточки, давала по половинки каждые 12 часов в одно и тоже время за пол часа до еды-это для тех кто боится давать маленьким детям целую таблетку за раз.",0,0,0,0,0
"Она сказала, что давала их дочке и теперь они болеют гораздо реже, даже когда в детском саду эпидемия простуды.",0,0,0,1,0
I'm stopping this drug today in the hopes that the pain goes away.,0,0,1,0,0
It is not worth the chance of GI hemmorage which is what I experienced.,0,0,1,0,0
"imence pain in legs,calf,feet,cramping in legs and feet,even toes,,armpain,swelling,extreme heaviness in limbs,backache,bloody noes, high cpk, my short term memory is terrible,confusion.",0,0,1,0,0
"loss of muscle, weakness, liver disfunction, exhaustion.",0,0,1,0,0
"I have no other side effects, but some fatique (I'm 57).",0,0,1,0,0
"Tiredness, crabby with spouse more often.",0,0,1,0,0
"Пришлось опять идти в аптеку покупать Називин, помог тут же.",1,0,0,0,0
Простыла наша крошка-мы бегом в аптеку.,0,0,0,1,0
"The leg pain is gone, I have lots of energy and I can sleep again.",0,0,1,0,0
Температура спала спустя часа 2 а на след.,1,0,0,1,0
Перенесла я вакцинацию хорошо.,0,0,0,0,0
"The nurse told me ""we have a lot of people who complain about pain"".",0,0,1,0,0
My recall was slower and not uncommon to not be able to process thoughts.,0,0,1,0,0
Попробовал Ингавирин эффекта мало честно говоря.,0,0,0,0,0
"Я согласна с тем, что на разных людей одинаковые средства действуют по-разному.",0,0,0,0,0
Очень резко начался насморк с заложенностью.,0,0,0,1,0
"А вот в последние дни, когда сопелек уже нет почти, тоже хорошо.",0,0,0,1,0
"И температура стала расти к утру достигла 40,6!!!",0,0,1,0,0
"It began with stomach pain,then slight nausea, then reflux each time I took a pill.",0,0,1,0,0
"Psychosis, stomach upset, shaking.",0,0,1,0,0
