,id,comment_id,drug_id,sentence_index,sentences,ADR,WD,EF,INF,SSI,DI,Findings,others,rating,category
4227,1475.0,201.0,cymbalta.201,7.0,Love.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
4658,199.0,29.0,EffexorXR.29,2.0,"I felt like as if i am watching my life from outside, unbearable pressure and headaches in the evening, non stop nausea, no appetite, hot flashes and shivering, clamsy hands, tingling on arms and legs,electric shocks, disorientated,loss of concious memory, nigtmares, fatigue, more depressed than ever,no sex drive,i felt like a zombie in hell.",1,0.0,0,0,0.0,0,0.0,0,1.0,snri
576,577.0,90.0,lexapro.90,6.0,"I've been noticing that the times i was on an ssri, i drank a lot more alcohol than when not on one.",1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
3686,934.0,123.0,cymbalta.123,2.0,I took Cymbalta because I was out of Lexapro.,0,0.0,0,0,0.0,0,0.0,1,3.0,snri
5467,1008.0,158.0,effexorXR.158,1.0,"Extreme dry mouth, unable to reach orgasm.",1,0.0,0,0,0.0,0,0.0,0,4.0,snri
1180,1181.0,176.0,lexapro.176,5.0,I feel like a new person and wish I'd gone on the medication a long time ago!,0,0.0,1,0,0.0,0,0.0,0,5.0,ssri
888,889.0,134.0,lexapro.134,6.0,"Today I am happy, NORMAL and loving life.",0,0.0,1,0,0.0,0,0.0,0,4.0,ssri
4123,1371.0,184.0,cymbalta.184,12.0,I did have a body rash (Malasezia) and other symptoms of my body experiencing a pH or general shift.,1,0.0,0,0,0.0,0,0.0,0,5.0,snri
4435,1683.0,227.0,cymbalta.227,12.0,I take 60 mg per day.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
3694,942.0,124.0,cymbalta.124,5.0,i either wanna go out or stay in bed.,1,0.0,0,0,0.0,0,0.0,0,3.0,snri
817,818.0,122.0,lexapro.122,1.0,"weight gain, fatigue, unable to orgasm during intercourse, insomnia, lack of sympathy, apathy, losing hair.",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
4931,472.0,75.0,EffexorXR.75,2.0,"When I whent fron efexor xr 75 to 150 inmeditely i start feeling very warm in the stomag and sleppless in about three weeks after I en up in the emmergency room with 57 of hemoglobin concentration out of 135 they have to give me 4 bags of blood and I stayed there for three days, during those days I did not take the efexor but on the fourth day when I came out of the hospital I was feeling very dizzy so I took the efexor again with food in the morning and later I eat two kiwis and I felt so much pain in the ulcer caused by efexor that I had to drink a lot of milk to calm down the horrible pain.",1,1.0,0,0,0.0,0,0.0,0,2.0,snri
208,209.0,32.0,lexapro.32,6.0,I have quit cold turkey about 3 weeks ago hoping some sex drive will come back.,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
293,294.0,45.0,lexapro.45,1.0,"Wow this stuff is strong, i took the first 10mg today, and can't focus, i'm totally apathetic.",1,0.0,0,0,0.0,0,0.0,0,2.0,ssri
1119,1120.0,167.0,lexapro.167,8.0,"My mind is now clear, my thoughts are in check, and I no longer have post partum.",0,0.0,1,0,0.0,0,0.0,0,5.0,ssri
4433,1681.0,227.0,cymbalta.227,10.0,Talk to your doc.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
1426,1427.0,207.0,lexapro.207,23.0,Guess I will just have to exercis,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
1264,1265.0,183.0,lexapro.183,1.0,"Sleepy, lethargic, zombie like state.",1,0.0,0,0,0.0,0,0.0,0,5.0,ssri
990,991.0,150.0,lexapro.150,1.0,"Severe insomnia first week, almost constant nausea, migraines, intense panic first couple nights.",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
5771,1312.0,200.0,effexorXR.200,19.0,The help that it has done for me along with counselling out weighs the side effects by far.,0,0.0,1,0,0.0,0,0.0,0,5.0,snri
5107,648.0,103.0,effexorXR.103,16.0,The main benefits for me are the reduction of anxiety and the improvement in my energy levels.,0,0.0,1,0,1.0,1,0.0,0,3.0,snri
353,354.0,57.0,lexapro.57,3.0,Nothing moves or excites me.,1,0.0,0,0,0.0,0,0.0,0,2.0,ssri
5636,1177.0,179.0,effexorXR.179,6.0,Some libido decrease.,1,0.0,0,0,0.0,0,0.0,0,5.0,snri
4045,1293.0,173.0,cymbalta.173,4.0,I noticed a major improvement in my depression after 2 weeks.,0,0.0,1,0,1.0,1,0.0,0,4.0,snri
5364,905.0,141.0,effexorXR.141,4.0,My only continuing side effects are total loss of appetite and continuing problems with insomnia.,1,0.0,0,0,0.0,0,0.0,0,4.0,snri
4241,1489.0,204.0,cymbalta.204,7.0,"I initially had exacerbation of restless legs, which went away over time as I adjusted to Cymbalta.",1,0.0,0,0,0.0,0,0.0,0,5.0,snri
1228,1229.0,179.0,lexapro.179,1.0,Sleepiness.,1,0.0,0,0,0.0,0,0.0,0,5.0,ssri
2016,525.0,94.0,zoloft.94,7.0,(not kidding- literally oh well.,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
1344,1345.0,196.0,lexapro.196,4.0,It seems to be helping for anxiety as well but I also take .5mg of Klonopin twice a day.,0,0.0,1,0,1.0,1,0.0,0,5.0,ssri
3779,1027.0,137.0,cymbalta.137,7.0,Every person physiologically is different and processes meds such as Cymbalta differently.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
5762,1303.0,200.0,effexorXR.200,10.0,Since then I have been in a power chair and I can do almost nothing by myself.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
5527,1068.0,166.0,effexorXR.166,4.0,One P doc has told me this may be because I had Dysthmia and SAD.,0,0.0,0,0,1.0,0,0.0,0,4.0,snri
4141,1389.0,187.0,cymbalta.187,2.0,non,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
52,53.0,5.0,lexapro.5,13.0,I am seeing a specialist for the vertigo and undergoing testing which now I have been diagnosed with vestibular neurontitis.,1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
5445,986.0,155.0,effexorXR.155,7.0,I've been through most of the SSRI's.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
4089,1337.0,180.0,cymbalta.180,5.0,My skin is clearer and the sweatiness has subsided.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
4268,1516.0,209.0,cymbalta.209,4.0,Completely worth it to feel better!,0,0.0,1,0,0.0,0,0.0,0,5.0,snri
5368,909.0,141.0,effexorXR.141,8.0,"I have had recurring depressive episodes since childhood, and this is the second time I have tried anti-depressants.",0,0.0,0,0,1.0,1,0.0,0,4.0,snri
3809,1057.0,140.0,cymbalta.140,3.0,went from effexor to cymbalta.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
3870,1118.0,148.0,cymbalta.148,3.0,noticed change in a day or two.,0,0.0,1,0,0.0,0,0.0,0,4.0,snri
1033,1034.0,155.0,lexapro.155,1.0,"I had hand shakes,warmness in my body,very energized,mood was alot better,sweating,pretty bad insomnia which i did not like.",1,0.0,1,0,0.0,0,0.0,0,4.0,ssri
1097,1098.0,164.0,lexapro.164,1.0,"Dilated pupils, sleepiness, dizziness first few days, inability to cry, anxiety.",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
4428,1676.0,227.0,cymbalta.227,5.0,"Since switching to Cymbalta, my depression & anxiety are very well managed.",0,0.0,1,0,1.0,1,0.0,0,5.0,snri
5159,700.0,111.0,effexorXR.111,4.0,It almost made me feel like a care-free kid again.,0,0.0,1,0,0.0,0,0.0,0,3.0,snri
1672,181.0,35.0,zoloft.35,1.0,At first it was great.,0,0.0,1,0,0.0,0,0.0,0,2.0,ssri
4136,1384.0,186.0,cymbalta.186,4.0,"I started Cymbalta after finally dragging myself to the doctor at my mother's insistence, beginning on 30mg for one week and moving up to 60mg I noticed a difference within the first week.",0,0.0,0,0,0.0,0,0.0,1,5.0,snri
30,31.0,3.0,lexapro.3,9.0,Would not have been able to work (software developer) if attempting this drug during work week.,1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
725,726.0,111.0,lexapro.111,2.0,that's it.,0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
4831,372.0,58.0,EffexorXR.58,1.0,"Started off feeling great, a few months later- terrible!",0,0.0,1,1,0.0,0,0.0,0,1.0,snri
4715,256.0,40.0,EffexorXR.40,4.0,"The pills should be taken off the market, o",0,0.0,0,0,0.0,0,0.0,1,1.0,snri
436,437.0,70.0,lexapro.70,6.0,I feel so tired all the time that I don't have the energy to do basic every day household tasks.,1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
2318,827.0,142.0,zoloft.142,8.0,"I eventually struggled with whether it was withdrawal or the original problem, but then at my lowest point I decided to take 12.5mg and within two hours EVERY problem went away.",0,1.0,0,0,0.0,0,0.0,0,4.0,ssri
912,913.0,139.0,lexapro.139,1.0,"nausea, loss of appetite, trouble sleeping.",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
5224,765.0,121.0,effexorXR.121,5.0,Perhaps this is what Hollywood could use - keep a dream journal; you never know!,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
5130,671.0,107.0,effexorXR.107,11.0,Think I'm gonna call my pshyc.,0,0.0,0,0,0.0,0,0.0,1,3.0,snri
5710,1251.0,191.0,effexorXR.191,5.0,It changed my life.,0,0.0,1,0,0.0,0,0.0,0,5.0,snri
4311,1559.0,214.0,cymbalta.214,8.0,The Cymbalta is also taking care of more personal and specific issues that I feel a little embarrassed writing about.,0,0.0,1,0,0.0,0,0.0,0,5.0,snri
2144,653.0,116.0,zoloft.116,4.0,When I switched to nights I became a complete mess.,0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
1406,1407.0,207.0,lexapro.207,3.0,Celexa knocked me out.,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
1238,1239.0,179.0,lexapro.179,11.0,Did gain some weight but after being on the drug for 9 months that seems to have settled down.,1,0.0,0,0,0.0,0,0.0,0,5.0,ssri
903,904.0,137.0,lexapro.137,1.0,Killed my sex drive.,1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
4255,1503.0,206.0,cymbalta.206,9.0,No sexual side effects!,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
1593,102.0,17.0,zoloft.17,2.0,"Within a few days of taking it, horrible anxiety.",1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
507,508.0,80.0,lexapro.80,3.0,It did not help improve my memory nor do anything for my social anxiety though.,0,0.0,0,1,1.0,0,0.0,0,3.0,ssri
4208,1456.0,197.0,cymbalta.197,4.0,The dr. says losing all that nervous energy has slowed my metabolism(?).,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
183,184.0,29.0,lexapro.29,1.0,"jittery, disconnected feelings, suicidal thoughts, unable to function.",1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
1905,414.0,76.0,zoloft.76,9.0,Am reassured by reading other people's comments but would like to know if anyhone else felt anything similar in first few days.,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
1617,126.0,20.0,zoloft.20,7.0,I was not about to take pill #5.,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
321,322.0,52.0,lexapro.52,2.0,"i know it's only my 2nd day, but I am nauseated, and have had a headache since 30 minutes after taking the 1st pill.",1,0.0,0,0,0.0,0,0.0,0,2.0,ssri
4856,397.0,61.0,EffexorXR.61,4.0,"I have thick long dark hair and am devastated, Horrible drug.",0,0.0,0,0,0.0,0,0.0,1,1.0,snri
4566,107.0,18.0,EffexorXR.18,1.0,"weight gain, muscle weakness/soreness, anxiety.",1,0.0,0,0,0.0,0,0.0,0,1.0,snri
1609,118.0,19.0,zoloft.19,1.0,"distrust of all include myself, insomnia, dizziness, lose weight, anxiety, panic attack, swoon.",1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
1627,136.0,23.0,zoloft.23,2.0,clenching came on right after taking the dose and would gradually wear off .,1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
5077,618.0,99.0,effexorXR.99,5.0,"I won't off this medicine due to the horrible side effects, withdrawl symptoms and weight gain.",1,1.0,0,0,0.0,0,0.0,0,3.0,snri
5469,1010.0,158.0,effexorXR.158,3.0,"Felt a bit sluggish, but after a month or so on the 150mg dose, have overcome that side effect.",1,0.0,0,0,0.0,0,0.0,0,4.0,snri
1146,1147.0,171.0,lexapro.171,2.0,I felt like a functioning human being for the first time in years.,0,0.0,1,0,0.0,0,0.0,0,5.0,ssri
3888,1136.0,151.0,cymbalta.151,1.0,Decreased libido. ,1,0.0,0,0,0.0,0,0.0,0,4.0,snri
44,45.0,5.0,lexapro.5,5.0,That quickly turned into a three week period of sleep.,1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
1554,63.0,10.0,zoloft.10,20.0,My sister went on it and started having chest pain and I told her to STOP immediatly.,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
1351,1352.0,197.0,lexapro.197,4.0,I felt alive and clearheaded with Lexapro.,0,0.0,1,0,0.0,0,0.0,0,5.0,ssri
1615,124.0,20.0,zoloft.20,5.0,I tried to go to work but could not.,1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
5414,955.0,150.0,effexorXR.150,5.0,I may switch to another medication (or raise my dose) if the effect continues to decline.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
413,414.0,68.0,lexapro.68,2.0,Stayed on 10 for 9 mos then went up to 20mg.,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
4224,1472.0,201.0,cymbalta.201,4.0,it is a blockbuster that will need augmentation with a stronger DRI in order to reach its fullest potential with my unique chemistry.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
1469,1470.0,216.0,lexapro.216,3.0,The side effects have been very minor for me.,1,0.0,0,0,0.0,0,0.0,0,5.0,ssri
801,802.0,120.0,lexapro.120,9.0,Considering adding Wellbutrin for some energy and to counter slight weight gain.,0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
1288,1289.0,187.0,lexapro.187,3.0,Helped not only with the issues I was immediately experiencing (extreme panic and hypochondria) but long-standing social anxiety and obsessive thoughts have also been relieved.,0,0.0,1,0,1.0,1,0.0,0,5.0,ssri
4099,1347.0,182.0,cymbalta.182,8.0,I get to taper down to 30mg in about 3 weeks then eventually get back to normal life,0,0.0,1,0,0.0,0,0.0,0,4.0,snri
5003,544.0,86.0,effexorXR.86,3.0,Too early to tell.,0,0.0,0,0,0.0,0,0.0,1,3.0,snri
4790,331.0,48.0,EffexorXR.48,9.0,I have been completely off for 3 days and have had NO improvement in my withdrawal symptoms.,0,1.0,0,0,0.0,0,0.0,0,1.0,snri
2174,683.0,119.0,zoloft.119,1.0,"WEIGHT GAIN!, WEIGHT GAIN!, AND WEIGHT GAIN.",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
256,257.0,41.0,lexapro.41,11.0,"*BOTTOM LINE: you DON'T have to suffer through your depression, GET HELP!",0,0.0,0,0,0.0,0,1.0,0,2.0,ssri
3617,865.0,115.0,cymbalta.115,2.0,I am having strong flu like symtoms but I am coming off of effexor and that has always been hardcore.,1,1.0,0,0,0.0,0,0.0,0,3.0,snri
2124,633.0,113.0,zoloft.113,8.0,My love life suffers due to the lack of sex but it lets me focus on other areas.,1,0.0,1,0,0.0,0,0.0,0,4.0,ssri
1151,1152.0,172.0,lexapro.172,3.0,We were supposed to get married next month.,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
5322,863.0,136.0,effexorXR.136,4.0,It is all physical and will end after about 8 weeks of,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
647,648.0,99.0,lexapro.99,14.0,Hopefully the Lexapro combined with this will do the trick.,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
3920,1168.0,158.0,cymbalta.158,3.0,This med has really helped me.,0,0.0,1,0,0.0,0,0.0,0,4.0,snri
1507,16.0,4.0,zoloft.4,6.0,My stomach is a wreck.,1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
5033,574.0,93.0,effexorXR.93,4.0,after i got used to it 150mg was great.,0,0.0,1,0,0.0,0,0.0,0,3.0,snri
4707,248.0,38.0,EffexorXR.38,11.0,I NEVER WOULD HAVE TAKEN THIS .,0,0.0,0,1,0.0,0,0.0,0,1.0,snri
1315,1316.0,193.0,lexapro.193,2.0,"I wake up feeling refreshed and rested, almost instantly alert.",0,0.0,1,0,0.0,0,0.0,0,5.0,ssri
3943,1191.0,159.0,cymbalta.159,18.0,"I've never noticed any previous AntiDep's effect until well over a month (prozac, effexor, celexa and wellbutrin combo) and none of them has actually made me feel GOOD about myself.",0,0.0,0,0,0.0,0,0.0,1,4.0,snri
2194,703.0,123.0,zoloft.123,5.0,"After a year or so I realized I didn't have much of a libido anymore and after about 2.5 years on Zoloft I finally changed my medication, but if it wasn't for that side effect, I most likely would have stayed on it.",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
2313,822.0,142.0,zoloft.142,3.0,It worked well but then I decided to try and get off of it .,0,0.0,1,0,0.0,0,0.0,0,4.0,ssri
1505,14.0,4.0,zoloft.4,4.0,i have only been on generic zoloft for about a week and a half.,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
1835,344.0,61.0,zoloft.61,4.0,"However, these speedy effects completely negate any sexual side effects and if anything will improve your sex life, making it great if you find SSRI's sexual side effects distressing.",0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
5254,795.0,124.0,effexorXR.124,5.0,"I used to panic while driving, worried about what other drivers thought of me, I couldn't function at work or with my coworkers, I didn't want to get out of bed in the morning.",0,0.0,0,0,1.0,1,0.0,0,4.0,snri
4511,52.0,9.0,EffexorXR.9,3.0,This drug should not be given to anyone.,0,0.0,0,0,0.0,0,0.0,1,1.0,snri
263,264.0,42.0,lexapro.42,4.0,"I started at 5 mg, went up to 10 mg, 15, 20, 30, and even to 40 mg!",0,0.0,0,0,0.0,0,0.0,1,2.0,ssri
5112,653.0,104.0,effexorXR.104,1.0," Sleepy all the time and have put on weight, but not sure if either of these can be directly connected to the drug.",0,0.0,0,0,0.0,0,0.0,1,3.0,snri
1186,1187.0,177.0,lexapro.177,4.0,Its been doing this for about a year.,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
2341,850.0,147.0,zoloft.147,2.0,"Took a few years to figure out right time of day to take it to feel ok, evenings work for me (always been 50mg).",0,0.0,1,0,0.0,0,0.0,0,4.0,ssri
56,57.0,6.0,lexapro.6,2.0,I took Lexapro for 3 days in 10mg doses and had severe side effects immediately.,1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
1309,1310.0,191.0,lexapro.191,2.0,"then fine must take in AM, keeps me awake at night, love it, amazing.",1,0.0,0,0,0.0,0,0.0,0,5.0,ssri
695,696.0,106.0,lexapro.106,6.0,It's like a false sense of peace.,1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
1730,239.0,45.0,zoloft.45,3.0,"My depression was eleviated but I still wasn't myself, even when I went up to 200 mg.",0,0.0,1,0,1.0,1,0.0,0,2.0,ssri
5770,1311.0,200.0,effexorXR.200,18.0,I would recommend for anyone to take the Effexor XR.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
1662,171.0,30.0,zoloft.30,1.0,"nausea, gases, diarrhea, eructation, o",1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
1536,45.0,10.0,zoloft.10,2.0,Drs thought I had Lupus.,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
2059,568.0,104.0,zoloft.104,1.0,"night sweats, yawning, vivid dreams (but not bad ones); the first week felt dizzy; slightly reduced libido but more difficulty in reaching orgasm.",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
4881,422.0,65.0,EffexorXR.65,5.0,"Hope this helps, and do some research before taking any drug!",0,0.0,0,0,0.0,0,0.0,1,2.0,snri
682,683.0,104.0,lexapro.104,1.0,Lack of motivation.,1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
2191,700.0,123.0,zoloft.123,2.0,Before being prescribed Zoloft I was very depressed and suicidal.,0,0.0,0,0,1.0,1,0.0,0,4.0,ssri
4200,1448.0,195.0,cymbalta.195,3.0,"Much less pain, a little headache now and then.",1,0.0,0,0,0.0,0,0.0,0,5.0,snri
5428,969.0,154.0,effexorXR.154,2.0,These I can tolerate.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
4807,348.0,51.0,EffexorXR.51,5.0,The side effects have been terrible.,1,0.0,0,0,0.0,0,0.0,0,1.0,snri
5760,1301.0,200.0,effexorXR.200,8.0,The Effexor XR worked wonderfully for me until about 2 1/2 years ago.,0,0.0,1,0,0.0,0,0.0,0,5.0,snri
286,287.0,44.0,lexapro.44,1.0,"I have been losing handfuls of hair every time I brush, wash or run my fingers through it.",1,0.0,0,0,0.0,0,0.0,0,2.0,ssri
3917,1165.0,157.0,cymbalta.157,1.0,"sweats, weight gain, dry mouth at beginning. ",1,0.0,0,0,0.0,0,0.0,0,4.0,snri
2266,775.0,135.0,zoloft.135,2.0,5) Still had several months during the year when I was fatigued and too tired to function.,1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
4655,196.0,28.0,EffexorXR.28,7.0,"Bipolar depression anxiety 95% erection and 95% orgasm, Heavy drinking night, 75% having an erection and 75% orgasm, Illegal drugs, Speed 85% erection and 10% orgasm, Bipolar depression anxiety 95% erection and 95% orgasm, Effexor XR 65% erection 2% orgasm even when trying for 4 hours plus!",1,0.0,0,0,1.0,0,0.0,0,1.0,snri
3980,1228.0,166.0,cymbalta.166,3.0,Some stomach discomfort occasionally for a few minutes right after taking it.,1,0.0,0,0,0.0,0,0.0,0,4.0,snri
4466,7.0,1.0,EffexorXR.1,7.0,Also tardive diskenesia was becoming very prevalent.,1,0.0,0,0,0.0,0,0.0,0,1.0,snri
1919,428.0,78.0,zoloft.78,2.0,Helped with depression but total lack of desire for sex,1,0.0,1,0,1.0,1,0.0,0,3.0,ssri
3719,967.0,128.0,cymbalta.128,4.0,Doc put me on something for that and it worked during the day but I wake up nightly with soaked clothes.,1,0.0,0,0,0.0,0,0.0,0,3.0,snri
736,737.0,112.0,lexapro.112,9.0,The only side effect that's really concerned me is the sexual one.,1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
1533,42.0,9.0,zoloft.9,2.0,I have been off this drug for almost 3 years and I still feel like this!,1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
336,337.0,55.0,lexapro.55,1.0,"sleeplessness, vivid dreams, hallucinations, tiredness, muscle aches, fluctuating blood pressure, zoned out, Don't take it.",1,0.0,0,0,0.0,0,0.0,0,2.0,ssri
2238,747.0,130.0,zoloft.130,2.0,"Long term: low libido, fatigue.",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
5362,903.0,141.0,effexorXR.141,2.0,Wasn't sure I was going to be able to continue but I went on the web and found out that those symptoms were normal and usually went away.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
3673,921.0,121.0,cymbalta.121,2.0,"Increased sex drive, reduced appetite,neck pain.",1,0.0,0,0,0.0,0,0.0,0,3.0,snri
5436,977.0,154.0,effexorXR.154,10.0,Switched to EffexorXR for the addition of norepinephrine.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
