sentences,EF,INF,ADR,DI,Finding
"EXTREME PAIN IN NECK AND SHOULDERS FOR THREE WEEKS, MEMORY LOSS, INABILITY TO FUNCTION, ZONED OUT, SICK TO MY STOMACH.",0,0,1,0,0
Only after a while did the child become calmer.,1,0,0,1,0
It is not a panacea for all the symptoms of the common cold.,0,0,0,1,0
Could not tolerate pain.,0,0,0,0,0
"To my surprise, my friend had problems with the Central nervous system and he was also treated with Cavinton, which helped him a lot.",1,0,0,1,0
"I have a very high tolerance to pain, so I hesitated to call my doctor thinking the pain would go away.",0,0,1,0,0
"involuntary movements,muscles aches specially in back of legs, muscle weakness,, knee pain, neck pain,headaches,concentrating, blurred vision,back pain,difficulty to walk,I stop it since 10 days but i don t fell better do u know how long it take to be better?",0,0,1,0,0
He commented I see NO reason for you to be weak (Even though he prescribed the Lipitor for me) Well needless to say that was the last time I saw him.,0,0,1,0,0
"The temperature dropped, the whole day was no higher than 38.",0,0,1,0,0
"The pediatrician appointed a child of 3 years, the result is bronchitis, ENT which was treated after that ""pediatrician "" said that children in any case!""",0,0,0,1,0
"One hour after taking Arthrotec, I experienced the sudden onset of severe mentrual cramps.",0,0,1,0,0
leg cramps and he felt that the side effect could be localized and that the cramps could.,0,0,1,0,0
"48 hours later on Wednesday, the test was negative, that is, without redness and swelling.",0,0,0,0,1
Wondering if anyone else has experienced depression?.,0,0,1,0,0
Triedit a couple of years later and I have back and chest pain that made think i was having a cardio event.,0,0,1,0,1
"They include stiff neck, diarrhea, clumsiness and dizziness.",0,0,1,0,0
"But while taking Orvirem, my daughter had a small rash on her cheeks.",0,0,1,0,0
the muscle spasms in my legs were so bad I had difficulty climbing 4 stairs - highly unusual for me.,0,0,1,0,0
None of the stomach issues others seem to have.,0,0,0,0,0
Diarrhea was constant and I didn't feel right.,0,0,1,0,0
Now after 2+ years noticed my left hip was bothering me so that sometimes I had to walk a little funny.,0,0,1,0,0
"Still, we did not make it to the end.",0,0,0,0,0
Usage time: 1-2 days,0,0,0,0,0
"It's very much like having a permanent hangover, even down to the hunger which until I read thsi site I hadn't connected to the rest of it.",0,0,1,0,0
"Yesterday I started taking MELAXEN at night, previously I took Donormil, but it is ""heavy "" - it is bad to get up in the morning for work .""",0,0,0,0,0
"Stiffness in my feet, and Leg Joint.",0,0,1,0,0
"There are no gas pains and no other symptoms, so it's inconvenient more than anything else.",0,0,1,0,0
I had bad gas and SEVERE diarrhea along with stomach cramps and nausea.,0,0,1,0,0
These symptoms (except for the blind spot) manifested gradually after several years on Lipitor.,0,0,1,0,0
"Experienced some leg muscle discomfort, but went away within a few weeks.",0,0,1,0,0
Treat yourself wisely!,0,0,0,0,0
"heartburn, nausea, frequent feelings of voracious hunger & sharp unbearable cramping pains in lower gut.",0,0,1,0,0
After taking for only 3 days I experienced general overal weakness.,0,0,1,0,0
"That's just this drug is good when you just started getting sick, then its effect decreases.",0,0,0,0,0
Have recently been diagnosed with ALS.,0,0,0,1,0
I do not have any kind of stomach trouble after 8 years.,0,0,0,0,1
Severe lower back pain and an aching pain across my shoulders.,0,0,1,0,0
I don't understand if I'm honest why it happened.,0,0,0,0,0
"General weakness in my feet, calves, and hands and tingling and burning in the soles of my feet.",0,0,1,0,0
"I canceled it, stopped giving it, and two days later the child was calm again.",0,0,0,0,1
I will to have to live with the foot pain because I simply cannot go through this again.,0,0,0,0,0
"But Novo-passit in tablets is a little more effective, but it makes you sleepy.",1,0,1,0,0
vaginal bleeding and cramping 2 years after menopause.,0,0,1,0,1
moodiness.,0,0,1,0,0
"One size does not fit all, if you are 50 or over and your family has heart issues, this may help.",0,0,0,0,1
"after taking for about 1 yr, I noticed muscle pain and weakness in both arms on and off.",0,0,1,0,0
"Ventilate the room a little stroll before bedtime and if sleep badly, then take a sleeping pill, which promotes good sleep.",1,0,0,1,0
"I also had reflux, that until I found this site, thought it was unrelated.",0,0,1,0,0
"Went to a neurologist,GP and ENT, none of whom have ever seen this kind of paralysis (both sides) with no other symptoms.",0,0,1,0,0
"Drank a day, drank two… It's no use, but my ARVI turned into a serious problem without treatment, the temperature crept up, and snot clogged my nose like soot-an unclean chimney.",0,1,1,1,0
I highly recommend this especially for lower lumbar arthritis and to women for dysmennorhea.,0,0,0,1,0
Usage time: 10 days,0,0,0,0,0
Decreased energy and constant lethargy.,0,0,1,0,0
"my husband started diarrhea, he was in a panic because he never drank pills except citramon.",0,0,1,0,0
"Extreme headaches, severe neck pain, fatigue, sore muscles and joints, fevers, chills, sweating, dark urine, flu like symptoms, swelling of right knee, irritable, just wanted to sleep all of the time.",0,0,1,0,0
I would rather have had a migraine than the pain I suffered after taking one of these pills.,0,0,1,0,1
So lipitor was prescribed to lessen likelihood of partial blockage to my heart.,0,0,0,1,0
"I was in deniel that the statins would cause ME side effects- I have Terrible muscle and joint pain, Burning sensations in neck shoulders and upper chest.",0,0,1,0,0
"Cramps would start within 15 minutes of taking pill, even during meals.",0,0,1,0,0
Hands still sore but have some movement back in my fingers.,0,0,1,0,0
Perhaps it was assigned to us so that the hand would not lose its functionality in the future.,0,0,0,0,0
"First I fell asleep quickly, but later, probably an hour and a half... My sleepless night began.",0,0,1,0,0
The smell of eucalyptus(which I can talk about endlessly )and lavender(which is calming) is very pleasant to children.,0,0,1,0,0
MRI showed a slight linear tear in my Rotator Cuff which he wanted to do surgery.,0,0,0,0,0
He didn't help us.,0,1,0,0,0
Plus my right ventricular was mildly dilated.,0,0,1,0,0
"My brother experienced memory loss and paranoia, leading to a uncharacteristic suicide.",0,0,1,0,0
"fatigue, muscle crammps, bloating, and intense chest pains.",0,0,1,0,0
There was no time to go to the hospital.,0,0,0,0,0
It seemed to help but pain would not stop.,0,0,1,0,0
"It doesn't seem to matter what foods I eat, I always get distention and gas while on this drug.",0,0,1,0,0
"10 MG a day of lipitor and 6 months later I have extreme leg pain in the calves after just walking a few blocks, in a brain fog with memory loss, Vision is giving me problems and feel like shit all the time.",0,0,1,0,0
"I have nothing yet just took it my first time, but I am also on occupycet 5/325Nguyen I have bad back and knew pain has anyone been onthe same pills just felling really tied now clicking in this new pill.",0,0,0,0,0
"Due to bad family history and some early calcification, taking 10 mg at bed time quickly lowered total cholesterol to new target well under 200.",0,0,0,1,0
"My infant was prescribed ""rectal ""Viferon """" when we had a temperature, and the doctors thought it was because of the teeth.",0,0,0,1,0
Putting off hip & back surgery for life long OA.,0,0,0,1,0
"On the third day taking just 5mg, stomach cramps and loose stools set in.",0,0,1,0,0
"Aches and pains, breathing difficulties, panic attacks, stength and stamina destroyed, palpatations, strong tingling in one hand, some tinititis and occassional ear aches.",0,0,1,0,0
He had to stop taking it because it has damaged his liver.,0,0,0,0,1
The drug was used for a total of 6 days.,0,0,0,0,0
"But the child after such therapy for about 9 months did not get sick, and as soon as he got sick, there was no temperature, only a cough, but the infectious disease specialist prescribed imunoflazid.",0,0,0,1,1
"The next day I put a candle in again, and the same story - diarrhea!!!",0,0,1,0,0
"Big time flatulence, achilles tendon tightness, dizziness, (one fall).",0,0,1,0,0
"On the advice of friends, I decided to try the mil donor as a sleeping pill.",0,0,0,0,0
"Always tired, and possible blood clots.",0,0,1,0,0
"During the divorce, I was very worried and nervous.",0,0,0,1,0
I didn't notice any effect after applying it.,0,1,0,0,0
"Diarreha, cramps, gas, bloating.",0,0,1,0,0
My grandmother also said that it seemed to help her-her brain seemed to work better and became a little calmer.,1,0,0,0,0
"I too had Bell's, I went back and looked at my cholesterol chart and found I got Bell's before I started on lipitor.",0,0,0,1,0
I stopped pills but abdominal cramps persist.,0,0,1,0,0
"That medication works to lower cholesterol level, but in my case it came with mild side effects like general body stiffness and muscle pain.",0,0,1,0,0
"For example, it is better not to use it before bedtime - there may be insomnia.",0,0,1,0,0
Have trouble holding on to things.,0,0,1,0,0
"muscle pain and weakness, headaches, sleep disturbances.",0,0,1,0,0
Severe depression.,0,0,1,0,0
"http://biz.yahoo.com/prnews/060608/nyth079a.html?.v=2 If you have taken Lipitor or any other cholesterol-lowering drug (statin), believe that you suffered serious side effects as a result and feel that you were not informed adequately about these risks, please respond promptly with the following information: First name: Last name: Street address: City: State: Zip Code: Country: E-mail: Telephone Day / Evening: Age: Male / Female: Name of statin used: ( Lipitor, Zocor, Crestor, Mevacor, Pravachol, Lescol or Vytorin) Date statin started: Date symptoms began: Date statin stopped: Describe any changes in the type of statin taken: Brief description of your symptoms (fifty words or less): Were your symptoms primarily memory loss/confusion, muscle aches and pain, loss of ne.",0,0,1,0,0
"Was totally disabled, now active.",0,0,0,0,1
"Leg and toe cramping, leg pain, fasciculations (muscle twitches), muscle atrophy, memory problems, peripheral neuropathy .",0,0,1,0,0
"Very strongly increases blood PRESSURE, as well as a frequent heartbeat after taking 1 tablet.",0,0,1,0,0
"Other side effects included: weight gain, periorbital edema, fatigue, lack of libido, and detachment.",0,0,1,0,0
"The child went to kindergarten, and it's the constant snot, cough, constant hospital (2-4 days a go, 2 weeks of sick), and here in the pharmacy, I was advised drug ""Immunal"" is an excellent tool for improving immunity.",0,0,0,1,1
"Constant aching/pain and weakness in arms, wrists, back of hands and shoulders.",0,0,1,0,0
I m tempted to go off the medicine to see if the paralysis goes away.,0,0,1,0,0
Enlarged liver was the result of a blood test.,0,0,1,0,0
Hurt to get up from sitting position; hurt to walk; hurt to stand.,0,0,1,0,0
On the second day-limit the joints in the hand that hurt 4 years ago (fell on this hand) + constant temperature of 37.9.,0,0,1,0,0
"insommnia, loss of dreaming, inability to visualize; muscle pain, weakness, atrophy; tendinitis, tendinopathy, tendon contracture; miniscus damage; working memory and short-term memory loss, language and learning ability loss including spoken and written aphasia and inability to read; gall bladder disease, pancreatitis, acid reflux; inability to walk.",0,0,1,0,0
