sentences,EF,INF,ADR,DI,Finding
"During pregnancy and after for any colds and SARS, I took it myself, treated my son and everyone else.",0,0,0,1,0
"MY HAIR WAS SHEDDING AT AN UNUSUAL RATE, I WAS HAVING A DULL HEADACHE CONSTANTLY.",0,0,1,0,0
:-),0,0,0,0,0
Everyone is so unique and I'm sure this drug effects us all differently but for me it works extremely well and I plan to continue on it.,1,0,0,0,0
it will make you alot worse than before .,0,1,0,0,0
Our baby began to speak two or three words in a sentence.,1,0,0,0,0
"Several times a month with all the following symptoms: cough, sore throat, runny nose.",0,0,0,1,0
"On the first day, I felt ill, General, as if I was half asleep, but put it down to lack of sleep.",0,0,1,0,1
It has caused me to be severely fatigued with flu-like symptoms that came on about 24 hours after beginning this drug.,0,0,1,0,0
This one was my first SSRI.,0,0,0,0,0
"My depression was eleviated but I still wasn't myself, even when I went up to 200 mg.",1,0,0,1,0
couldn't stop myself from eating sweets.,0,0,1,0,0
My hair started falling out by the handful.,0,0,1,0,0
Reduced dose now to 30 mg and already feel myself coming alive.,0,0,0,0,0
"And then tomorrow, judging by the reviews, I will not get up at all...",0,0,0,0,0
"Then she started to literally cram me this fenistil, referring to the fact that acyclovir is less effective and now fenistil is in great demand as it helps well.",1,0,0,0,0
Effectiveness seemed to level off after a while and further improvement was slower - another six months until I could start working effectively again.,0,1,0,0,0
"Lucetam was prescribed to me by a neurologist, for constant dizziness and normalization of blood pressure.",0,0,0,1,0
"If of course the pain is not associated with disorders of the gastrointestinal tract (poisoning, acute intestinal infections, stagnation).",0,0,0,1,0
Went back down to 10mg after 1 week on the higher dose.,0,0,0,0,0
"The main thing to remember is that you can use it not more than seven days, otherwise it may be addictive.",0,0,1,0,0
none.,0,0,0,0,0
Why isn't this side effect discussed or indicated as a side effect?,0,0,0,0,0
"I am hopeful that I will feel ""normal"" again over the next few weeks.",0,0,0,0,0
"with zoloft of 50mg then 100 mg, I experienced a decreased sex drive- and inability to have orgasm.",0,0,1,0,0
It doesn't help.,0,1,0,0,0
I vomited for three days straight.,0,0,1,0,0
"But this year, having gone to rest, we picked up the rotavirus.",0,0,0,0,1
"I've gone a few days before without taking it and felt dizzy, tired, nauseous, and spacey.",0,0,0,0,0
I was already well into withdrawals.,0,0,0,0,0
"Each seems as real as the other, So bizarre!",0,0,1,0,0
"Side effects stayed and now that I'm trying to slowly withdraw from it they have gotten worse and new ones have started, especially dizziness and irritibility and lack of energy.",0,0,0,0,0
"According to the manufacturer, the drug should relieve fever, chills, headache, joint and muscle pain, nasal congestion, sore throat and sinuses.",0,0,0,1,0
"The main issue I have is that over a period of several months, it loses its effectiveness.",0,1,0,0,0
"It Feels like im living in 2 different worlds, my daytime world and dream world.",0,0,1,0,0
"The first reaction corresponded to the instructions: malaise, muscle pain, joint pain, chills, fever.",0,0,1,0,0
I'm disappointed.,0,0,0,0,0
"I know this drug has helped some people, but I only hope you know about the withdrawal before you go on it.",0,0,0,0,0
Had knee surgery while on Cymbalta where it was discovered I have severe osteoarthritis.,0,0,0,0,1
"I often take it when traveling on the train, usually I could not sleep, then people walk for half the night, then the sound of wheels, but I tried to drink on the train for half a pill.",0,0,0,1,0
The withdrawal symptoms are nothing sort of a nightmare.,0,0,0,0,0
"This was my second in line for antidepressants, and if your doctor recommends this so soon, reject it.",0,0,0,0,0
"The only advantage is the reasonable price compared to other hypnotic drugs "" Sandox"" very cheap, but the quality is not very much.",0,0,0,0,0
Also neurofeedback has been more helpful than the medicine ever was.,0,0,0,0,0
Am considering switch.,0,0,0,0,0
A whole weekend went by and I didn't know where I was or what time or day it was.,0,0,0,0,0
I definitely don't think the good outweighs the bad.,0,0,1,0,0
Basically felt very very strange.,0,0,1,0,0
stayed awake for the first week or so.,0,0,1,0,0
It should be banned.,0,0,0,0,0
The only side effect I've had is it has completly shut down my sex drive.,0,0,1,0,0
It should NEVER be given out to ANY patient!,0,0,0,0,0
"Also, spells of dizziness not associated with a change in position (randomly while sitting down or walking, not just upon standing up).",0,0,1,0,0
"They started to prick the head, after 3 pricks, it started to hold well, there are no complaints about this...",1,0,0,1,0
This is the 5th day of my trial with Cymbalta.,0,0,0,0,0
Think maybe it is time for a change in meds.,0,0,0,0,0
"I didn't really have any negative side effects, or if I did, they were very mild (slight ""loosening of the stools"", which was good because I tend to be, uh, constipated all the time.",0,0,1,0,0
"Loss of appetite, and more thirsty than usual.",0,0,1,0,0
if you can handle the side effects this drug does wonders.,1,0,0,0,0
I am able to socialize with people without any anxiety.,1,0,0,1,0
Lightheadedness.,0,0,1,0,0
Change in personality .,0,0,1,0,0
"Once ""Anaferon "" gave me a whole month - one tablet a day.",0,0,0,0,0
Very pleased with Lexapro.,1,0,0,0,0
"It turned out to be ineffective, although my daughter did not have any side effects from it.",0,1,0,0,0
Because this time the antibiotic was not more all come into question Amizonchik as soon as I stopped to give the baby diarrhoea has stopped.,0,0,1,0,0
Makes me sleepy.,0,0,1,0,0
"All side effects went away except the dreams, Unfortunately.",0,0,1,0,0
Our baby got a cold-we ran to the pharmacy.,0,0,0,1,0
but now on the brand and hoping it will end some of these affects as my dr. said alot of people cannot take this in other than the brand name so we shall see,0,0,0,0,0
"Then my husband will get the flu at work, and everyone will get sick again.",0,0,0,1,0
without pills and so on.,1,0,0,1,0
"Three colleagues and a friend ingavirin helped, but the girl of one of the colleagues also caused an allergic reaction, but she guessed before me that it was because of ingavirin.",0,0,1,0,0
With the approval and supervision of my doctor I am trying to get off of the medication.,0,0,0,0,0
We drank half a bottle in the morning and in the evening.,0,0,0,0,0
I dare you!,0,0,0,0,0
I did fine at 50 mg ZOloft and fine on supplements too.,1,0,0,0,0
I am assuming the Cymbalta is the cause of the clinching.,0,0,1,0,0
For me this drug has been shit and i will never take it again.,0,0,0,0,0
"Side effects were apparent almost immediately (except weight gain which happened gradually, but drastically accumulated-never been this heavy before in my life).",0,0,1,0,0
Now I have night sweats and my body temperature has increased.,0,0,1,0,0
"I no longer carry the feeling that I am worthless and useless (despite having a ph,d.and a good career) and the world would be a better place without me.",1,0,0,1,0
"There is also a side effect-sleep disturbance, drowsiness.",0,0,1,0,0
"Actually, this is the action of all tranquilizers, to slow down the mind and consciousness.",0,0,1,0,0
Dr said some people eat more when they're happy and some eat less so that's probably why some people put on weight while others lose while on effexor.,0,0,0,0,0
"I'd rather be normal sized and anxious than overweight, taking BP meds and insulin medication!",0,0,1,0,0
"it's been a month and a half, my knees are a little sore still, retire because of joint damage not year.",0,0,1,0,0
"Discontinued medication, using Motrin to pre-empt headaches.",0,0,0,0,0
"I'm afraid that the mild addiction will be enough to keep me on them forever, even if I show signs of recovery.",1,0,0,0,0
"Initially, some insomnia which subsided.",0,0,1,0,0
I'm dealing with mild nausea but feel the calming affects.,1,0,1,0,0
"Dizziness, Dry mouth, Yawning.",0,0,1,0,0
Recently found out that is above the FDA recommended dosage.,0,0,0,0,0
There is synergism (works well together) with the two antidepressants.,0,0,0,0,0
I barely remember the last 3.5 months.,0,0,1,0,0
"Of course, I did not expect a magic effect from this drug, I read reviews and instructions on the Internet, including about side effects, but still decided to buy, especially since the child was not allergic to medications earlier.",0,0,0,0,1
"I have only been taking it for 6 months on my second bout, but I took it for two years before, and it did wonders.",1,0,0,0,0
"I feel so at ease, I love it.",1,0,0,0,0
"Please be careful if you are taking this, o",0,0,0,0,0
Moved up to 75mg.,0,0,0,0,0
Maybe it will help.,0,0,0,0,0
"At the beginning of January, the child was ill with pneumonia (basal) for 2 years and 8 months, and they were injected with ceutriaxone for 5 days in the hospital, although they needed 7!",0,0,0,1,0
"As a result surely of prior conditions, but I do feel in part because of the drug or its jittery side effects, I've been unable to stop weeping for the past hour.",0,0,1,0,0
"For the first time, the child drank ""Amizonchik"" as an antiviral and an antibiotic, since they were treating bronchitis, but the child began to have diarrhea, and the doctor replaced the antibiotic and canceled Amizonchik.",0,0,1,1,0
I like to drink when the solution is very hot.,0,0,0,0,0
I started drinking this Valerian when I was a student.,0,0,0,0,0
Head is so mucked up I can barely move or think.,0,0,1,0,0
I just dont like the brain fog and detached feeling.,0,0,0,0,0
I don't feel as tired and I have not had all of the food cravings that I usually have.,1,0,0,1,0
Hot flashes and restless sleep for the first 4 weeks.,0,0,1,0,0
"But Prozac also raised the threshold on other feelings, which I didn't like.",0,0,0,0,0
now that i am feeling bad again i wonder if it would be a good time to try going off because the drop might be less than if i were feeling great.,0,0,0,0,0
Tried Effexor XR and depression gone (only normal ups and downs).,1,0,0,1,0
I am typing this slowly & I barely know what's going on.,0,0,1,0,0
Insurance switched to generic and I am struggling with headaches vivid dreams in which I awake in panic attacks full of sweat and have only been on the generic about a week.,0,0,1,0,0
Do not take this drug.,0,0,0,0,0
"HOW TO QUIT THIS DRUG:  Buy an over-the-counter sinus headache medicine for the zaps, and take very high doses of Omega-3s, Also, attempt to take a low dose of a drug such as Zoloft if you are able.",0,0,0,0,0
It is also good to drink at night-it normalizes sleep.,1,0,1,0,0
I HAVE TAKEN THESE MEDS FOR ABOUT 13 YEARS UNTIL I STARTED HAVING LEG ACHES AT NIGHT.,0,0,0,0,0
i love it.,0,0,0,0,0
no over the counter facial lotions washes worked. ,0,0,0,0,0
The initial side effects are terrifying but thankfully past experience told me to,0,0,1,0,0
IT'S TOO EXPENSIVE IF YOU DON'T HAVE INSURANCE!,0,0,0,0,0
My mood and energy are better than they have been in months.,1,0,0,0,0
I don't get mad as easily as I did at my kids.,1,0,0,1,0
"is great for me, except for the sexual side affects.",1,0,1,0,0
Woke up in the middle of the night and couldn't fall back asleep.,0,0,1,0,0
I even kept a clean house.,0,0,0,0,0
My family and friends have all noticed how happier I am.,1,0,0,0,0
Yawning every minute or two.,0,0,1,0,0
I found work hard to focus on and suffered some memory difficulties.,0,0,1,0,0
I hope others have better results from this medication but I would recommend trying something different.,0,0,0,0,0
"Visited the psychologist who prescribed me and he promised if I just stuck with it, it would pass.",0,0,0,0,0
An excellent effective tool.,1,0,0,0,0
"It didn't help me either during my last illness, I got sick specifically.",0,1,0,0,0
"According to indications, it also helps with intestinal infections, meningitis.",1,0,0,0,1
